report_id,claim_id,report_date,report_type,summary
128849018897,128849018886,2008-08-17,adjuster_note,Report adjuster_note for claim 128849018886
128849018898,128849018886,2008-09-12,police_report,Report police_report for claim 128849018886
128849018899,128849018886,2008-08-16,adjuster_note,Report adjuster_note for claim 128849018886
128849018900,128849018886,2008-09-06,customer_statement,Report customer_statement for claim 128849018886
128849018901,128849018886,2008-09-06,police_report,Report police_report for claim 128849018886
128849018902,128849018887,2008-02-18,adjuster_note,Report adjuster_note for claim 128849018887
128849018903,128849018887,2008-01-25,police_report,Report police_report for claim 128849018887
128849018904,128849018887,2008-01-12,adjuster_note,Report adjuster_note for claim 128849018887
128849018905,128849018887,2008-01-26,police_report,Report police_report for claim 128849018887
128849018906,128849018888,2025-09-04,customer_statement,Report customer_statement for claim 128849018888
128849018907,128849018888,2025-09-26,police_report,Report police_report for claim 128849018888
128849018908,128849018889,2010-04-08,adjuster_note,Report adjuster_note for claim 128849018889
128849018909,128849018889,2010-04-30,police_report,Report police_report for claim 128849018889
128849018910,128849018889,2010-04-29,police_report,Report police_report for claim 128849018889
128849018911,128849018889,2010-04-29,adjuster_note,Report adjuster_note for claim 128849018889
128849018912,128849018889,2010-03-25,police_report,Report police_report for claim 128849018889
128849018913,128849018890,2022-05-31,adjuster_note,Report adjuster_note for claim 128849018890
128849018914,128849018890,2022-06-20,adjuster_note,Report adjuster_note for claim 128849018890
128849018915,128849018890,2022-06-09,adjuster_note,Report adjuster_note for claim 128849018890
128849018916,128849018890,2022-06-15,adjuster_note,Report adjuster_note for claim 128849018890
128849018917,128849018891,2020-02-11,police_report,Report police_report for claim 128849018891
128849018918,128849018891,2020-03-01,police_report,Report police_report for claim 128849018891
128849018919,128849018891,2020-03-03,police_report,Report police_report for claim 128849018891
128849018920,128849018892,2021-10-08,police_report,Report police_report for claim 128849018892
128849018921,128849018893,2020-12-04,police_report,Report police_report for claim 128849018893
128849018922,128849018893,2020-12-12,adjuster_note,Report adjuster_note for claim 128849018893
128849018923,128849018893,2020-12-30,police_report,Report police_report for claim 128849018893
128849018924,128849018893,2020-12-11,police_report,Report police_report for claim 128849018893
128849018925,128849018894,2013-07-07,police_report,Report police_report for claim 128849018894
128849018926,128849018894,2013-07-05,adjuster_note,Report adjuster_note for claim 128849018894
128849018927,128849018895,2009-05-02,police_report,Report police_report for claim 128849018895
128849018928,128849018895,2009-04-11,adjuster_note,Report adjuster_note for claim 128849018895
128849018929,128849018895,2009-04-05,police_report,Report police_report for claim 128849018895
128849018930,128849018895,2009-03-28,police_report,Report police_report for claim 128849018895
128849018931,128849018895,2009-04-15,adjuster_note,Report adjuster_note for claim 128849018895
128849018932,128849018896,2008-08-16,adjuster_note,Report adjuster_note for claim 128849018896
128849018933,128849018897,2017-10-04,adjuster_note,Report adjuster_note for claim 128849018897
128849018934,128849018897,2017-10-26,customer_statement,Report customer_statement for claim 128849018897
128849018935,128849018897,2017-09-26,police_report,Report police_report for claim 128849018897
128849018936,128849018897,2017-09-30,adjuster_note,Report adjuster_note for claim 128849018897
128849018937,128849018898,2009-04-17,adjuster_note,Report adjuster_note for claim 128849018898
128849018938,128849018898,2009-03-18,adjuster_note,Report adjuster_note for claim 128849018898
128849018939,128849018898,2009-04-15,customer_statement,Report customer_statement for claim 128849018898
128849018940,128849018899,2006-04-07,police_report,Report police_report for claim 128849018899
128849018941,128849018899,2006-05-02,adjuster_note,Report adjuster_note for claim 128849018899
128849018942,128849018899,2006-04-29,customer_statement,Report customer_statement for claim 128849018899
128849018943,128849018899,2006-04-24,adjuster_note,Report adjuster_note for claim 128849018899
128849018944,128849018900,2010-01-02,adjuster_note,Report adjuster_note for claim 128849018900
128849018945,128849018900,2009-12-31,adjuster_note,Report adjuster_note for claim 128849018900
128849018946,128849018900,2009-12-19,adjuster_note,Report adjuster_note for claim 128849018900
128849018947,128849018900,2010-01-08,adjuster_note,Report adjuster_note for claim 128849018900
128849018948,128849018901,2023-02-14,police_report,Report police_report for claim 128849018901
128849018949,128849018901,2023-01-30,adjuster_note,Report adjuster_note for claim 128849018901
128849018950,128849018901,2023-02-20,adjuster_note,Report adjuster_note for claim 128849018901
128849018951,128849018901,2023-03-03,police_report,Report police_report for claim 128849018901
128849018952,128849018901,2023-03-04,police_report,Report police_report for claim 128849018901
128849018953,128849018902,2019-04-19,adjuster_note,Report adjuster_note for claim 128849018902
128849018954,128849018902,2019-05-07,police_report,Report police_report for claim 128849018902
128849018955,128849018902,2019-04-26,police_report,Report police_report for claim 128849018902
128849018956,128849018902,2019-05-03,police_report,Report police_report for claim 128849018902
128849018957,128849018903,2015-10-16,police_report,Report police_report for claim 128849018903
128849018958,128849018904,2020-04-03,adjuster_note,Report adjuster_note for claim 128849018904
128849018959,128849018904,2020-03-31,police_report,Report police_report for claim 128849018904
128849018960,128849018905,2024-03-26,police_report,Report police_report for claim 128849018905
128849018961,128849018905,2024-03-14,adjuster_note,Report adjuster_note for claim 128849018905
128849018962,128849018905,2024-04-05,police_report,Report police_report for claim 128849018905
128849018963,128849018905,2024-03-30,police_report,Report police_report for claim 128849018905
128849018964,128849018906,2012-08-07,adjuster_note,Report adjuster_note for claim 128849018906
128849018965,128849018906,2012-07-19,customer_statement,Report customer_statement for claim 128849018906
128849018966,128849018906,2012-08-11,police_report,Report police_report for claim 128849018906
128849018967,128849018906,2012-07-19,police_report,Report police_report for claim 128849018906
